acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,focus_lv, chill_lv,workout_lv,party_lv,pred,id,name
1920,0.191,0.8059999999999999,191750,0.527,0.0334,10,0.1159999999999999,-11.712,0,0.0585,129.967,4,0.356,0,0,0,0,0,3WVCEUMxKuNVS9sVLyL7ji,BadReception
1921,0.0552,0.76,133617,0.623,0.0044,11,0.161,-7.803,1,0.213,139.04399999999998,5,0.598,0,0,0,0,0,6cuB7tqSIF9lblpAbULfid,Aliens Are Ghosts ($UICIDEBOY$ X TRAVIS BARKER)
1927,0.17,0.654,186749,0.452,0.0,7,0.114,-6.36,1,0.0439,138.034,4,0.532,0,0,0,0,0,0JoWBcL61YWLXM5vW0YTHO,Bad Energy
1930,0.0229,0.934,181714,0.505,0.0,11,0.0867,-7.648,1,0.168,139.93,4,0.691,0,0,0,0,0,31gUUwByx4pmnA8KAFkhhH,Esskeetit
1931,0.372,0.606,150120,0.74,0.0,4,0.377,-11.079,1,0.3229999999999999,126.181,3,0.706,0,0,0,0,0,3QFLHYKqm3RahjD8ed748h,YOU KNOW (INTRO)
1934,0.3279999999999999,0.685,240051,0.6920000000000001,0.0,2,0.153,-5.122000000000001,1,0.0457,159.966,5,0.578,0,0,0,0,0,6Hj9jySrnFppAI0sEMCZpJ,Robbery
1935,0.192,0.7859999999999999,100667,0.6609999999999999,0.0002549999999999,8,0.0566,-7.053,0,0.069,135.02,4,0.355,0,0,0,0,0,1VaHEuETdekpdKTtJfRylK,Lacquer
1937,0.0153,0.818,221005,0.6579999999999999,0.00234,0,0.125,-7.257999999999999,1,0.0414,137.977,4,0.556,0,0,0,0,0,47GfFvzQnRdjuxBRgJwAbB,Broken Record for My Broken Heart
1938,0.212,0.853,147907,0.701,0.0,8,0.142,-5.908,1,0.34,155.069,4,0.643,0,0,0,0,0,4Mqfhqtb5WmondLWYsCCrz,The Boys Are Back In Town
1939,0.0142,0.602,149041,0.628,1.19e-05,0,0.2789999999999999,-5.513,1,0.12,159.881,4,0.581,0,0,0,0,0,3PjbJfox0VvtaKZyfINqSP,For A Reason
1945,0.281,0.52,173947,0.823,5.9e-06,2,0.125,-7.069,1,0.0577,160.07,4,0.317,0,0,0,0,0,5LAVhynnTmj9VJjW8xGZdP,ghost girl
1946,0.000474,0.752,158175,0.727,0.0383,8,0.0679,-7.467,1,0.0319,133.03799999999998,4,0.63,0,0,0,0,0,2DREx0sAOUZBs0vTieYixl,SocialCues
1947,0.0475,0.752,137827,0.64,0.0,7,0.118,-7.638,0,0.185,120.953,4,0.636,0,0,0,0,0,4VzhdfRpM2sQjhzwYWjd30,PRESSURE
1948,0.0546,0.7120000000000001,212354,0.598,0.0,7,0.154,-5.367999999999999,0,0.0388,130.007,4,0.504,0,0,0,0,0,2ajzBr7vwHTEBeqDzcsNRC,That Way - Bonus Track
1953,0.2739999999999999,0.884,153652,0.903,0.000372,6,0.302,-3.672,0,0.2,150.04399999999998,4,0.8390000000000001,0,0,1,0,0,4T2qYgSrpQe1nSzQo9tZFv,All Dogs Go To Heaven
1956,0.0758,0.745,248431,0.561,0.0,0,0.133,-4.869,1,0.0807,155.114,4,0.449,0,0,0,0,0,41MCdlvXOl62B7Kv86Bb1v,Empty
1961,0.217,0.596,211093,0.8190000000000001,0.0,1,0.286,-7.779,1,0.477,165.68599999999998,4,0.65,0,0,0,0,0,04z06240Vjb63T2eow1TX8,dirty elevator music
1963,0.546,0.75,221440,0.56,0.0,8,0.111,-8.094,1,0.105,140.06,4,0.4589999999999999,0,1,1,1,0,3swc6WTsr7rl9DqQKQA55C,Psycho (feat. Ty Dolla $ign)
1967,0.0174,0.743,156034,0.569,0.000736,0,0.264,-9.703,0,0.131,145.905,4,0.384,0,0,0,0,0,53AiGAa0Qi2VbX7eUpur1U,Nicotine Patches
1970,0.0349,0.738,153783,0.7490000000000001,0.0,1,0.0794,-5.727,0,0.0838,113.027,4,0.583,0,0,0,0,0,4Tfobc8QPPPKVlk7KKJpYZ,Either Hated Or Ignored
1974,0.25,0.8220000000000001,227373,0.861,7e-05,11,0.1639999999999999,-8.846,1,0.0832,123.964,4,0.5479999999999999,0,0,0,0,0,7EHAXZenBzmGCpccWCyg8z,SUMO | ZUMO
1979,0.105,0.7929999999999999,181071,0.807,0.0,9,0.0933,-6.069,0,0.0757,150.004,4,0.7759999999999999,0,0,0,0,0,3SqSBytXMVQqV56PD9vWC6,Filet Mignon
1980,0.0169,0.831,106341,0.87,0.000588,0,0.106,-3.084,1,0.155,139.97,4,0.782,0,0,0,0,0,6gTECpkjwbwvB2WD0zjWpW,What The Fuck Is Happening
1981,0.2769999999999999,0.568,171433,0.826,0.0,2,0.1989999999999999,-5.037,1,0.047,140.02,4,0.713,0,0,1,1,0,2OBvOZ9A1R5bPn2xnWkXzo,Back With Me
1982,0.186,0.736,169999,0.67,0.0,10,0.114,-6.702000000000001,1,0.311,130.032,4,0.845,0,0,0,0,0,5wujBwqG7INdStqGd4tRMX,Armed And Dangerous
1983,0.193,0.607,159034,0.685,0.0,6,0.12,-9.441,1,0.0347,145.0,5,0.635,0,0,0,0,0,4Qzn54Dprpka1wDTKbjUDl,Everything
1988,0.195,0.701,81240,0.736,0.0,6,0.949,-5.178,0,0.369,172.852,4,0.919,0,0,0,0,0,4hgS8ANdhHy2G7XtyVqLDw,Pyro (leak 2019)
1989,0.13,0.792,168490,0.512,8.82e-05,2,0.14,-6.875,1,0.0408,113.978,4,0.11,0,1,1,1,0,41LhQUkElADQ5YUbpYv2D0,"...And To Those I Love, Thanks For Sticking Around"
1991,0.0179,0.591,111543,0.655,0.0,5,0.672,-8.725,0,0.0402,155.03,4,0.754,0,0,0,0,0,5nQQ7LCo5gGBlt6bnA2ojz,Demons
1994,0.241,0.8320000000000001,97672,0.758,0.0,11,0.171,-3.254,0,0.195,149.975,4,0.5920000000000001,0,0,0,0,0,60Lz8lphjUUfJfAbuwqowY,One Last Look At The Damage
1995,0.605,0.7979999999999999,179500,0.703,2.9100000000000003e-05,11,0.153,-6.63,1,0.133,175.96,4,0.517,0,0,0,0,0,0ZCWaBh3XOTcuwy032ZKCl,Obedient
2001,0.0304,0.8029999999999999,106021,0.789,0.0,10,0.3779999999999999,-3.434,0,0.0383,119.999,4,0.647,0,0,0,0,0,1rsAFUCa6BVMgRQ3FCQQsi,Boss
2003,0.309,0.7020000000000001,142750,0.672,6.330000000000001e-05,9,0.104,-6.4110000000000005,1,0.0334,148.144,4,0.3879999999999999,0,0,0,0,0,6q6YlBGmHxckwo1MfUQ6iO,Halo
2008,0.104,0.8959999999999999,196653,0.586,0.0,10,0.79,-6.687,0,0.0559,116.971,4,0.642,0,0,0,0,0,0nbXyq5TXYPCO7pr3N8S4I,The Box
2012,0.0889,0.7240000000000001,143733,0.7709999999999999,0.0,5,0.362,-6.207999999999999,0,0.369,181.13,4,0.867,0,0,0,0,0,1AzqpMy3yLYNITSOUrnL8i,DIET_
2014,0.186,0.7879999999999999,121752,0.43,0.0,7,0.1119999999999999,-10.689,1,0.419,142.009,4,0.396,0,0,0,0,0,5kFsrMbJK6F04cdIquO4UB,Pictures
2016,0.061,0.7809999999999999,121186,0.703,7.15e-05,5,0.148,-7.923999999999999,0,0.0978,177.01,4,0.526,0,0,0,0,0,5pXU7vn66WDULZL4pQYGTl,Vice City
2017,0.226,0.688,158747,0.628,0.000938,7,0.0831,-6.655,1,0.0469,174.968,4,0.471,0,0,0,0,0,31YEddbh2zWw8Xqlna4KuC,Leo Szn
2018,0.331,0.68,231267,0.578,0.0,10,0.135,-5.803999999999999,1,0.04,145.03799999999998,4,0.341,0,0,0,0,0,7dt6x5M1jzdTEt8oCbisTK,Better Now
2020,0.027,0.914,125217,0.415,0.0,1,0.114,-7.218999999999999,1,0.322,137.974,4,0.496,0,0,0,0,0,1iDPB2WNsGEWuKycQyDGn6,Crazy
2021,0.0355,0.813,107737,0.6970000000000001,0.000551,6,0.11,-6.735,1,0.0961,158.97799999999998,4,0.547,0,0,0,0,0,2wV8is8mh3yfI3im21lG3F,Hi-Fi (prod. by OmenXIII)
2022,0.423,0.732,179783,0.73,0.0,7,0.11,-6.61,1,0.21,180.138,4,0.426,0,0,0,0,0,0diqiEUdyPcBJ1jQuP9cBn,Aftershock
2028,0.0699,0.898,216190,0.6709999999999999,5.17e-05,11,0.12,-5.942,0,0.2269999999999999,144.99200000000002,4,0.6679999999999999,0,1,1,1,0,6GmjF0MtrK8UHQlIh6tzRt,Crisis (feat. 21 Savage)
2029,0.598,0.6990000000000001,155787,0.841,0.0083,9,0.0858,-4.891,1,0.166,170.946,4,0.784,0,0,0,0,0,5u1dcvaMTFU9Vto7L1TrU0,Legendary Member
2032,0.0802,0.815,111833,0.946,0.0,2,0.315,-4.1530000000000005,1,0.268,175.014,4,0.8640000000000001,0,0,0,0,0,3VUZLAnE17QSUJAzYxgVb1,Six Speed
2034,0.186,0.583,179461,0.789,0.0,9,0.565,-6.306,1,0.12,150.02700000000002,4,0.3829999999999999,0,0,0,0,0,6tCxSLH8KwCCLTFJZuvK09,Drug Scars
2038,0.226,0.6409999999999999,147465,0.7559999999999999,0.0,9,0.173,-6.229,0,0.0357,145.025,4,0.526,0,0,1,1,0,10DhapNm01eXlWvgTnq9mT,Gave U My Heart Said Don't Fuck Around With It
2041,0.0102,0.775,197209,0.5589999999999999,0.0,2,0.1159999999999999,-8.149,1,0.0474,129.014,4,0.489,0,1,1,1,0,32zhF8yXc1lej5EcudJXp7,Back (feat. Lil Yachty)
2045,0.00903,0.68,127447,0.617,2.69e-05,11,0.14,-7.553999999999999,1,0.0472,144.946,4,0.4589999999999999,0,1,0,0,0,4PtFZbSOisuVQwFe27Znz6,Time Bomb
2046,0.0222,0.7070000000000001,186627,0.617,0.0,6,0.345,-8.446,0,0.21,160.003,4,0.534,0,0,0,0,0,2NjeQLvFsfeKdZoA7dbfL1,PERCS | PERCZ
2054,0.33,0.805,171852,0.525,0.0,2,0.0916,-7.981,0,0.114,161.993,4,0.253,0,0,0,0,0,1cjfot07KUWqZSjGDoT1uN,First Class
2055,0.131,0.8809999999999999,95957,0.77,0.0,1,0.0816,-5.459,1,0.0542,120.908,4,0.424,0,0,0,0,0,4Sm4k5FJdn0pEB95hcDeEx,Umm
2056,0.15,0.584,183776,0.853,0.0,1,0.0817,-6.315,1,0.0302,142.99200000000002,4,0.647,0,0,0,0,0,0rqU7slGJ8rq2UdOe5y0zH,Better Off
2059,0.203,0.635,122671,0.418,0.0,6,0.376,-8.454,1,0.178,156.918,4,0.278,0,0,0,0,0,6WgJPuQc1BicC4dkfKPDza,Sticks & Stones
2069,0.223,0.674,150831,0.631,0.0,7,0.5760000000000001,-7.715,1,0.368,180.078,4,0.629,0,0,0,0,0,1YRlPsMaS03IZ8NKymiTQL,BVNDGXD
2071,0.214,0.535,160000,0.7809999999999999,0.0,1,0.3279999999999999,-7.427,0,0.0819,119.987,4,0.418,0,0,0,0,0,7pIhniixpwSvyYoQp2zjPL,I Don't Feel Anything
2074,0.0013,0.932,95135,0.851,0.0015,7,0.092,-6.14,1,0.158,111.021,4,0.518,0,0,0,0,0,1rfSj8uWQy2RNrvzBZdpDu,Lamar Avenue
2076,0.1009999999999999,0.6629999999999999,141166,0.785,1.3800000000000002e-05,0,0.115,-6.079,1,0.0778,150.059,4,0.649,0,0,0,0,0,7tEfdhVoIUueORVuyFvgpO,Madman
2078,0.288,0.792,166909,0.812,0.00218,8,0.779,-4.231,1,0.143,220.098,4,0.363,0,0,0,0,0,6gdFGKQM9xvQeTKgr89fYv,I Am The Apocalypse
2083,0.362,0.77,296507,0.797,0.0,0,0.103,-7.224,1,0.113,145.964,4,0.818,0,0,0,0,0,2apL4VB98gSDCn6JjgFSRQ,"Suicidal Thoughts in the Back of the Cadillac, Pt. 2"
2085,0.3,0.732,243500,0.713,0.0,6,0.215,-7.664,0,0.1989999999999999,120.025,4,0.511,0,0,0,0,0,6GpL73HXEmBDtGgo4vGm3k,Achoo
2088,0.0978,0.645,161119,0.7709999999999999,0.0,2,0.629,-7.962999999999999,1,0.143,143.062,4,0.613,0,0,0,0,0,3OevnAPWEK9KQIceEsDnRl,Let It Bleed
2095,0.0815,0.804,126234,0.8420000000000001,0.0,11,0.0536,-5.131,0,0.2789999999999999,153.993,4,0.931,0,0,0,0,0,3eZqrwgzVHfob2Br5kUuIN,40z and Shorties
2102,0.0512,0.732,109653,0.586,0.0,8,0.0732,-6.64,1,0.0663,132.016,4,0.536,0,0,0,0,0,4yY6czP4CsgXzstDjhS5nF,Rambo
2104,0.0348,0.6459999999999999,216041,0.64,0.0,3,0.108,-6.522,0,0.0424,134.03,4,0.882,0,0,0,0,0,4DbnKBddcHUHbYpidc36AT,The Brightside
2107,0.159,0.939,145787,0.659,0.0,7,0.276,-6.124,1,0.249,111.999,4,0.6809999999999999,0,0,0,0,0,5kmOA4GG5o3lg7kaFPDfc8,Catch Me Outside
2108,0.121,0.7859999999999999,140000,0.66,0.0,4,0.129,-6.237,0,0.0732,143.912,4,0.51,0,0,0,0,0,3rVkoAWPsdBUdkuFYxJKLQ,Way Back
2109,0.485,0.705,192000,0.708,1.63e-06,4,0.14,-8.681000000000001,1,0.195,179.93200000000002,4,0.509,0,0,0,0,0,3DQQQ4dHoTGkEds4zlDFM5,SometimesTheUglyTruthCanBeBeautiful (prod. by Dnl)
2110,0.0895,0.7509999999999999,172460,0.6779999999999999,0.0,2,0.0973,-5.8020000000000005,1,0.173,169.97400000000002,4,0.679,0,1,1,1,0,3TxSZyMd4oQbkM7et82jOe,Wrist Motion (feat. Fat Nick)
2111,0.0902,0.8190000000000001,158459,0.862,0.000785,10,0.0858,-6.669,0,0.0635,199.95,4,0.65,0,0,0,0,0,5ACsRXXX3UilROAIwj9JDt,I'm Done.
2112,0.218,0.7290000000000001,139307,0.752,0.0,0,0.435,-2.283,1,0.3,139.923,4,0.904,0,0,0,0,0,4fIRVjtM6yoWPUrpQ1WH3H,H2O
2115,0.203,0.7979999999999999,179103,0.774,0.0,11,0.182,-6.948,1,0.156,134.01,4,0.657,0,2,1,1,0,5TQMTo6N9QB7q9Im1iVfkV,Don't Bang My Line (feat. Night Lovell)
2118,0.128,0.8340000000000001,123350,0.75,0.0,9,0.135,-4.93,1,0.0848,146.018,4,0.956,0,0,0,0,0,4AB1JH7ixQxX2Lcm4DeQcd,20th CENTURION
2120,0.00787,0.778,148636,0.489,3.289999999999999e-05,8,0.119,-9.125,1,0.0758,180.924,4,0.402,0,0,0,0,0,5h1YRaiMOBm8utzEvuuCXs,Suppressor (prod. by Vegard)
2121,0.0113,0.775,160060,0.675,0.0,9,0.155,-8.951,1,0.132,130.004,4,0.497,0,1,1,1,0,5BtSQQOUkamcuBM42oLXGI,ElDORADO (feat. Pouya & Shakewell)
2124,0.1119999999999999,0.78,109819,0.654,0.0,10,0.12,-7.641,0,0.076,140.007,4,0.713,0,0,0,0,0,4bgXEwLBvgVywxVlfaEpEm,Like A Soccer Mom
2127,0.331,0.782,268933,0.436,1.3e-05,2,0.342,-7.033,1,0.155,165.988,4,0.243,0,0,0,0,0,5u6vkDnOyaf8LsteDAj2ub,Ghostface Killers
2137,0.239,0.936,124056,0.523,0.0,5,0.1169999999999999,-6.71,1,0.0597,119.889,4,0.6990000000000001,0,0,0,0,0,43ZyHQITOjhciSUUNPVRHc,Gucci Gang
2139,0.00351,0.762,169180,0.537,0.00215,1,0.0908,-5.573,1,0.0501,121.995,4,0.364,0,0,0,0,0,5GC39eRKcLeYTS3jMIAJOj,Equalizer
2140,0.0261,0.8859999999999999,168640,0.516,0.0,1,0.375,-8.377,1,0.263,148.055,4,0.583,0,0,0,0,0,4cXe7l3Y5Wv2ZMGDOsxfyX,BabyWipe
2141,0.201,0.7809999999999999,135497,0.5529999999999999,0.000233,0,0.3829999999999999,-4.277,1,0.0735,121.968,4,0.308,0,0,0,0,0,1fEl5TPKRJAsuP6TqZ23hB,D Rose
2143,0.0455,0.83,153191,0.91,0.000367,9,0.3229999999999999,-4.631,1,0.185,188.0,4,0.736,0,0,0,0,0,4xziwMELQnVQHbb94B51xk,Na Na Na Na Na (Caught Slippin)
2146,0.000715,0.475,116413,0.7759999999999999,0.0,0,0.597,-4.745,1,0.039,165.088,4,0.561,0,0,0,0,0,5UShsJdqJLZkl5JNj1ITlP,DRUGS
2147,0.3329999999999999,0.823,142577,0.552,0.00276,2,0.253,-8.167,1,0.314,128.07,4,0.216,0,1,1,1,0,7nk06FksomgruTmkRpqiuB,6 6 6 F O R E V E R (feat. $Uicideboy$)
2148,0.104,0.8079999999999999,210387,0.581,0.0,6,0.379,-8.793,1,0.2689999999999999,116.988,4,0.722,0,0,0,0,0,3xFqnmy3DltBMTOQVL2xvS,Take A Step Back
2149,0.00533,0.7809999999999999,138240,0.6809999999999999,0.0,10,0.5670000000000001,-5.95,0,0.1889999999999999,131.969,4,0.45,0,0,0,0,0,02pNR7sk2LOXS9hir2It2O,"Smoked out, Scoped Out"
2152,0.0896,0.846,138161,0.564,0.00836,1,0.2189999999999999,-7.436,1,0.0983,126.047,4,0.237,0,0,0,0,0,72V0gNzrSDsdOQMuXlwhd4,Hard To Tell
2153,0.0851,0.6509999999999999,82338,0.762,0.000124,1,0.846,-5.401,1,0.0579,140.071,4,0.715,0,0,0,0,0,6lgpMHuFR3O6Yx8aHWlEJE,Styrofoam
2154,0.215,0.63,220293,0.804,0.0,6,0.253,-4.183,1,0.0363,123.146,4,0.492,0,0,0,0,0,3a1lNhkSLSkpJE4MSHpDu9,Congratulations
2157,0.0579,0.917,122996,0.624,0.0,4,0.0714,-6.728,1,0.147,124.984,4,0.3429999999999999,0,0,0,0,0,2qER726DoZ3bTBPnWX4WEm,Molly
2158,0.171,0.785,95806,0.878,0.0,8,0.203,-5.062,1,0.182,124.012,4,0.483,0,0,0,0,0,5yplT3WzriMaDp31SsI0Uc,Hate Government
2161,0.0221,0.8640000000000001,121965,0.871,2.77e-06,1,0.7340000000000001,-3.628,1,0.121,126.005,4,0.624,0,0,0,0,0,7gkTXJ8ZyNr0NNaZmVWUhw,Pump Fake
2165,0.306,0.8909999999999999,112615,0.742,1.02e-05,1,0.238,-4.2780000000000005,1,0.226,130.003,4,0.451,0,0,0,0,0,5TwD1AeMEr6VxpFQZ9bujh,Goosebumps
2167,0.0645,0.8370000000000001,126857,0.785,0.0,9,0.114,-2.332,1,0.238,139.941,4,0.762,0,0,0,0,0,13TLH5Dibih6Se2IfQFOon,Qualitech
2169,0.023,0.897,180924,0.8640000000000001,0.0,8,0.36,-3.851,1,0.225,139.92700000000002,4,0.633,0,0,0,0,0,5zjdzstUvzO6f2HqEgO88T,Treat 'Em Like A Prostitute
2170,0.182,0.902,140356,0.675,0.0,2,0.12,-6.7170000000000005,1,0.1639999999999999,130.118,4,0.62,0,0,0,0,0,7qGJDgdy4CESdIadhVsIGA,The Human Centipede
2173,0.241,0.8029999999999999,167760,0.66,0.0,1,0.384,-3.257,1,0.276,209.91,4,0.736,0,1,1,1,0,65ENznU4hwrR04whyJboxr,All Nite (feat. Vince Staples)
2176,0.00483,0.8740000000000001,165068,0.6859999999999999,0.385,5,0.7070000000000001,-6.02,1,0.036,127.914,4,0.348,0,0,0,0,0,6m7GvMuvcuTUqW4pW0fedZ,Pictures
2180,0.259,0.763,126346,0.726,0.0,1,0.0976,-6.405,1,0.282,139.059,4,0.349,0,0,0,0,0,7floNISpH8VF4z4459Qo18,Look At Me!
2182,0.0159,0.789,139688,0.72,0.0017699999999999,6,0.804,-7.062,0,0.466,143.999,4,0.547,0,0,0,0,0,2Oi9VBKJOtX1QPpxI0PVat,FUCK
2183,0.209,0.608,209620,0.6709999999999999,0.00154,0,0.109,-10.47,0,0.359,158.092,4,0.435,0,0,0,0,0,15XCwNcW1h8ts7jjXtmIAF,Bad Side
2185,0.118,0.768,123744,0.523,0.0444,0,0.107,-10.87,1,0.175,129.954,4,0.595,0,0,0,0,0,2OvrCKuvBPkggJVgB5CNM5,DeletedScenes
2187,0.141,0.7979999999999999,117159,0.6759999999999999,0.0,8,0.118,-3.063,0,0.251,124.034,4,0.706,0,0,0,0,0,4XaK6jmDKtsKpH83MDMG6s,Planting The Roots Only To Fall Out The Tree
2189,0.0219,0.8190000000000001,135053,0.499,0.0,1,0.107,-13.601,1,0.2269999999999999,160.02100000000002,4,0.504,0,0,0,0,0,5KRodDC46zAvduTMh8E1sO,2 Step
2190,0.000765,0.772,187247,0.647,2.99e-05,2,0.135,-9.019,1,0.0795,154.186,4,0.374,0,1,1,1,0,7xDCw9JFKz68mS4cwV6DOn,Sarcophagus (feat. $Uicideboy$)
2191,0.195,0.8590000000000001,108251,0.433,0.0,6,0.0906,-11.345999999999998,1,0.0663,141.981,4,0.7070000000000001,0,0,0,0,0,4XF1D03U8LuaLzlCMugIE5,Flex Like Ouu
2197,0.142,0.794,291893,0.632,0.0,0,0.128,-6.162999999999999,1,0.0649,145.92600000000002,4,0.355,0,0,0,0,0,6fujklziTHa8uoM5OQSfIo,Black Beatles
2199,0.0257,0.912,153652,0.7170000000000001,0.0,8,0.61,-6.8020000000000005,1,0.187,199.886,4,0.509,0,0,0,0,0,7e4YUZDV1G7QWakSs0pyv8,Elysian Fields
2201,0.173,0.8540000000000001,228923,0.598,0.016,0,0.0752,-7.372999999999999,1,0.0595,129.999,4,0.302,0,0,0,0,0,6X2qPaXQOrbTa9SVaqFyza,Energy
2203,0.243,0.68,126293,0.8640000000000001,0.00162,7,0.856,-9.262,1,0.0823,161.072,4,0.742,0,0,0,0,0,0WHN9bJ9SWLbnSJ5DXAkaa,CutToTheChase
2205,0.0388,0.794,118073,0.534,1e-05,0,0.555,-5.698,1,0.0509,120.069,4,0.0487,0,0,0,0,0,0Xq0JbzlxLGNfdyR9gM5y2,Do You Believe In God?
2210,0.0877,0.623,167158,0.599,0.0,10,0.11,-8.496,0,0.0343,148.077,4,0.56,0,0,0,0,0,0tWjhdsUO7tJwiWvG2dWw5,Oh
2212,0.02,0.784,107781,0.789,0.0113,6,0.144,-4.962,0,0.0736,126.987,4,0.624,0,0,0,0,0,16T9dnh1yUsUMkzpqZOrDg,praisethedevil
2216,0.00285,0.8109999999999999,109898,0.6729999999999999,0.00209,1,0.086,-9.568,1,0.062,139.974,4,0.544,0,1,1,1,0,0U9jzArQYEeenaoQEYOcz1,Lacombe (feat. Black Smurf)
2219,0.036,0.8290000000000001,131683,0.6729999999999999,6.32e-05,5,0.214,-6.001,0,0.0379,123.992,4,0.505,0,0,0,0,0,0dMsMK6XLGiWmnO63yHZHw,Cherry P.I.E.
2220,0.095,0.493,189974,0.826,3.42e-06,9,0.252,-3.1060000000000003,1,0.311,112.865,4,0.75,0,0,0,0,0,6R0GRYk2vs2XuBVemYK5YZ,Ultimate
2221,0.144,0.6990000000000001,110304,0.532,0.0043,9,0.187,-10.085,0,0.0523,139.015,4,0.332,0,0,0,0,0,0T2AU2X52gSqGBW9WdisMS,PeteyPablo
2232,0.0594,0.782,129254,0.8420000000000001,0.0,5,0.436,-6.649,0,0.1669999999999999,112.034,4,0.6709999999999999,0,0,0,0,0,7eOChF21KXiucU2eNeIlrZ,275 $uicide
2234,0.326,0.8859999999999999,147162,0.7609999999999999,0.0,9,0.187,-4.364,0,0.0607,113.967,4,0.642,0,1,1,1,0,5TZNjVQDma5bbul0451D8k,West End (feat. Germ)
2247,0.0301,0.831,120552,0.4679999999999999,0.00655,11,0.113,-8.173,0,0.0873,159.00799999999998,4,0.358,0,0,0,0,0,2sonxpBiWRIEYhhK6SJVKW,TheCurseOfTheGhost
2253,0.0576,0.76,120059,0.726,0.0,0,0.0514,-4.726,1,0.0652,139.893,4,0.8859999999999999,0,0,0,0,0,0PCKaqffqRsFYxKy7uTLti,Soul Doubt
2258,0.478,0.74,129650,0.3829999999999999,0.0205,10,0.11,-16.654,0,0.313,200.038,4,0.38,0,0,0,0,0,6Zn4iM3JN40sbiCraKFwQQ,TheHandOfTheWitch
2262,0.358,0.959,134880,0.47,0.0,0,0.0806,-11.53,1,0.166,129.995,4,0.964,0,0,0,0,0,1XSvndyw6uqVW1ekRZsJUp,Who That Be
2265,0.000151,0.6459999999999999,106553,0.775,0.00195,11,0.407,-12.37,0,0.0696,120.077,4,0.578,0,0,0,0,0,15bsIEljnbqnU9pwrb9Sq5,HeartagramAdios
2268,0.0477,0.601,171003,0.857,0.039,2,0.2739999999999999,-6.671,1,0.0743,129.87,4,0.584,0,0,0,0,0,3HyJoLGmIwKnOgoV8sXHER,Maple Syrup
2271,0.00345,0.742,171781,0.708,0.266,1,0.638,-4.877,1,0.0406,123.015,4,0.288,0,0,0,0,0,45RHvudyWzzLzT36ZjIvV6,Sarcophagus III
2273,0.302,0.887,147148,0.7809999999999999,0.0,9,0.123,-3.951,0,0.0591,113.951,4,0.637,0,0,0,0,0,0VfQAQHFESqY3atyRsR35f,West End
2277,0.178,0.721,171991,0.73,0.0,1,0.3939999999999999,-8.887,1,0.259,177.00799999999998,4,0.39,0,1,1,1,0,4bsGRRAze60B5LAcEle3Ec,Half Bae (feat. Pouya)
2278,0.00938,0.636,194000,0.551,0.0,1,0.336,-8.517999999999999,1,0.2689999999999999,120.0,4,0.46,0,0,0,0,0,0kIAP74p31aDbkw43QKXa0,Shoot the 3
2281,0.0524,0.8809999999999999,187454,0.633,6.72e-06,1,0.158,-6.647,0,0.0683,121.922,4,0.335,0,0,0,0,0,0MsOQYWpwActqMERHaQ3Yg,Muddy Blunts
2282,0.5579999999999999,0.6920000000000001,151693,0.688,1.39e-05,5,0.325,-7.982,1,0.108,191.052,4,0.353,0,0,0,0,0,3IVt8q9KkX2TSzcf6eErvP,AmericanBeauty
2287,0.021,0.685,134818,0.612,0.0,2,0.133,-11.627,1,0.0881,119.988,4,0.81,0,0,0,0,0,6nIKYXwTR8vXbZoyvTE1yQ,DeadBoy
2288,0.0541,0.795,198944,0.568,0.0,5,0.108,-7.817,0,0.142,136.173,4,0.478,0,0,0,0,0,0B8QzDH7YWih85V5SEMnyJ,Money Longer
2290,0.0848,0.601,154000,0.7120000000000001,0.0,1,0.479,-9.433,1,0.0431,114.998,4,0.386,0,0,0,0,0,79nEEoEPY2w8EXj9hjn5oc,Ginseng Strip 2002
2291,0.0408,0.88,143221,0.635,0.000117,5,0.0927,-8.214,1,0.0451,123.997,4,0.606,0,0,0,0,0,2rfswp5Qafssih52TfVeUl,Dead Batteries
2296,0.345,0.8009999999999999,175569,0.706,2.57e-05,7,0.111,-10.525,1,0.349,139.963,4,0.579,0,0,0,0,0,05ONJirgfmdPyiJHGCtlCz,Virus
2302,0.0772,0.825,86178,0.763,0.0,11,0.0944,-6.069,1,0.114,134.989,4,0.517,0,0,0,0,0,5xgcL3b1oGUkmJyAetSFPO,Converting...
2305,0.362,0.853,140251,0.726,0.000329,3,0.11,-7.414,0,0.0728,136.07299999999998,4,0.821,0,0,0,0,0,00RaykzZO1vFk3eSSxHYHV,Dirt
2308,0.715,0.792,136803,0.435,0.0,2,0.122,-12.813,1,0.113,120.028,4,0.6779999999999999,0,0,0,0,0,5GjTZj7Mlxvh23odgYnv1A,Sixteen
2322,0.00129,0.841,190000,0.6859999999999999,0.0,10,0.428,-7.207000000000001,0,0.3939999999999999,123.952,4,0.6829999999999999,0,0,0,0,0,5RsQrC0vKE8aGt6rkspcng,Threatz
2326,0.6970000000000001,0.8340000000000001,119014,0.679,0.0,2,0.12,-6.829,1,0.0388,129.062,4,0.362,0,0,0,0,0,34jurk56kUWORP0zuSd2BR,30DayFreeTrial
